"Var1","Freq","predicted_word","score"
"bordello",2,"bordello",2.1040107178306e-07
"borgata",2,"borgata",2.1040107178306e-07
"borgias",2,"borgias",2.1040107178306e-07
"borgwarner",2,"borgwarner",2.1040107178306e-07
"boringest",2,"boringest",2.1040107178306e-07
"borked",2,"borked",2.1040107178306e-07
"borman",2,"borman",2.1040107178306e-07
"bornday",2,"bornday",2.1040107178306e-07
"bornstein",2,"bornstein",2.1040107178306e-07
"borobudur",2,"borobudur",2.1040107178306e-07
"boromir",2,"boromir",2.1040107178306e-07
"borowitz",2,"borowitz",2.1040107178306e-07
"borrowings",2,"borrowings",2.1040107178306e-07
"borsao",2,"borsao",2.1040107178306e-07
"borschberg",2,"borschberg",2.1040107178306e-07
"borys",2,"borys",2.1040107178306e-07
"bosc",2,"bosc",2.1040107178306e-07
"boscage",2,"boscage",2.1040107178306e-07
"boschian",2,"boschian",2.1040107178306e-07
"boschs",2,"boschs",2.1040107178306e-07
"bosko",2,"bosko",2.1040107178306e-07
"boson",2,"boson",2.1040107178306e-07
"bosque",2,"bosque",2.1040107178306e-07
"bossess",2,"bossess",2.1040107178306e-07
"bossier",2,"bossier",2.1040107178306e-07
"bossman",2,"bossman",2.1040107178306e-07
"bossu",2,"bossu",2.1040107178306e-07
"bossuns",2,"bossuns",2.1040107178306e-07
"bostwick",2,"bostwick",2.1040107178306e-07
"botany",2,"botany",2.1040107178306e-07
"bothdo",2,"bothdo",2.1040107178306e-07
"bothell",2,"bothell",2.1040107178306e-07
"botkin",2,"botkin",2.1040107178306e-07
"botnets",2,"botnets",2.1040107178306e-07
"botoxed",2,"botoxed",2.1040107178306e-07
"botta",2,"botta",2.1040107178306e-07
"bottlenose",2,"bottlenose",2.1040107178306e-07
"bottlers",2,"bottlers",2.1040107178306e-07
"bottomline",2,"bottomline",2.1040107178306e-07
"bouchaine",2,"bouchaine",2.1040107178306e-07
"boucher",2,"boucher",2.1040107178306e-07
"boudoir",2,"boudoir",2.1040107178306e-07
"boudreaux",2,"boudreaux",2.1040107178306e-07
"boughs",2,"boughs",2.1040107178306e-07
"boughton",2,"boughton",2.1040107178306e-07
"bouillonnes",2,"bouillonnes",2.1040107178306e-07
"boule",2,"boule",2.1040107178306e-07
"boulez",2,"boulez",2.1040107178306e-07
"boulogne",2,"boulogne",2.1040107178306e-07
"bounceu",2,"bounceu",2.1040107178306e-07
"bouneff",2,"bouneff",2.1040107178306e-07
"bourdai",2,"bourdai",2.1040107178306e-07
"bourgie",2,"bourgie",2.1040107178306e-07
"bourjaily",2,"bourjaily",2.1040107178306e-07
"bourjois",2,"bourjois",2.1040107178306e-07
"bourse",2,"bourse",2.1040107178306e-07
"bourses",2,"bourses",2.1040107178306e-07
"bous",2,"bous",2.1040107178306e-07
"boushehry",2,"boushehry",2.1040107178306e-07
"boutonniere",2,"boutonniere",2.1040107178306e-07
"boutonnieres",2,"boutonnieres",2.1040107178306e-07
"boutt",2,"boutt",2.1040107178306e-07
"bouvier",2,"bouvier",2.1040107178306e-07
"bove",2,"bove",2.1040107178306e-07
"bowdens",2,"bowdens",2.1040107178306e-07
"bowlby",2,"bowlby",2.1040107178306e-07
"bowsers",2,"bowsers",2.1040107178306e-07
"bowtique",2,"bowtique",2.1040107178306e-07
"boxscore",2,"boxscore",2.1040107178306e-07
"boxty",2,"boxty",2.1040107178306e-07
"boxx",2,"boxx",2.1040107178306e-07
"boyar",2,"boyar",2.1040107178306e-07
"boyden",2,"boyden",2.1040107178306e-07
"boyds",2,"boyds",2.1040107178306e-07
"boyers",2,"boyers",2.1040107178306e-07
"boykins",2,"boykins",2.1040107178306e-07
"boylan",2,"boylan",2.1040107178306e-07
"boyles",2,"boyles",2.1040107178306e-07
"boylespos",2,"boylespos",2.1040107178306e-07
"boylet",2,"boylet",2.1040107178306e-07
"boylston",2,"boylston",2.1040107178306e-07
"boyo",2,"boyo",2.1040107178306e-07
"boysenberry",2,"boysenberry",2.1040107178306e-07
"boyss",2,"boyss",2.1040107178306e-07
"bozmans",2,"bozmans",2.1040107178306e-07
"bozza",2,"bozza",2.1040107178306e-07
"bozzi",2,"bozzi",2.1040107178306e-07
"bpai",2,"bpai",2.1040107178306e-07
"bpg",2,"bpg",2.1040107178306e-07
"bpo",2,"bpo",2.1040107178306e-07
"bpp",2,"bpp",2.1040107178306e-07
"bqe",2,"bqe",2.1040107178306e-07
"brachettos",2,"brachettos",2.1040107178306e-07
"bracingly",2,"bracingly",2.1040107178306e-07
"bracketbuster",2,"bracketbuster",2.1040107178306e-07
"bracketologist",2,"bracketologist",2.1040107178306e-07
"brackish",2,"brackish",2.1040107178306e-07
"braclet",2,"braclet",2.1040107178306e-07
"braclets",2,"braclets",2.1040107178306e-07
"bradstreet",2,"bradstreet",2.1040107178306e-07
"braemar",2,"braemar",2.1040107178306e-07
"bragdon",2,"bragdon",2.1040107178306e-07
"bragga",2,"bragga",2.1040107178306e-07
"brahmins",2,"brahmins",2.1040107178306e-07
"braillard",2,"braillard",2.1040107178306e-07
"brainard",2,"brainard",2.1040107178306e-07
"braindead",2,"braindead",2.1040107178306e-07
"brained",2,"brained",2.1040107178306e-07
"brainfa",2,"brainfa",2.1040107178306e-07
"brainiac",2,"brainiac",2.1040107178306e-07
"brainwave",2,"brainwave",2.1040107178306e-07
"brajkovic",2,"brajkovic",2.1040107178306e-07
"bram",2,"bram",2.1040107178306e-07
"bramhall",2,"bramhall",2.1040107178306e-07
"brammez",2,"brammez",2.1040107178306e-07
"bramson",2,"bramson",2.1040107178306e-07
"brancusi",2,"brancusi",2.1040107178306e-07
"brandade",2,"brandade",2.1040107178306e-07
"brandenberg",2,"brandenberg",2.1040107178306e-07
"brandie",2,"brandie",2.1040107178306e-07
"brandies",2,"brandies",2.1040107178306e-07
"brandish",2,"brandish",2.1040107178306e-07
"brandolini",2,"brandolini",2.1040107178306e-07
"branford",2,"branford",2.1040107178306e-07
"branislav",2,"branislav",2.1040107178306e-07
"brannan",2,"brannan",2.1040107178306e-07
"branny",2,"branny",2.1040107178306e-07
"branscomb",2,"branscomb",2.1040107178306e-07
"bransen",2,"bransen",2.1040107178306e-07
"brantingham",2,"brantingham",2.1040107178306e-07
"branzino",2,"branzino",2.1040107178306e-07
"brasilia",2,"brasilia",2.1040107178306e-07
"brassier",2,"brassier",2.1040107178306e-07
"bratchikova",2,"bratchikova",2.1040107178306e-07
"bration",2,"bration",2.1040107178306e-07
"bratz",2,"bratz",2.1040107178306e-07
"brautigan",2,"brautigan",2.1040107178306e-07
"braverman",2,"braverman",2.1040107178306e-07
"bravura",2,"bravura",2.1040107178306e-07
"brawling",2,"brawling",2.1040107178306e-07
"brawny",2,"brawny",2.1040107178306e-07
"brayon",2,"brayon",2.1040107178306e-07
"brayton",2,"brayton",2.1040107178306e-07
"brazelton",2,"brazelton",2.1040107178306e-07
"brazill",2,"brazill",2.1040107178306e-07
"brbp",2,"brbp",2.1040107178306e-07
"brc",2,"brc",2.1040107178306e-07
"brcc",2,"brcc",2.1040107178306e-07
"breadwinners",2,"breadwinners",2.1040107178306e-07
"breakfest",2,"breakfest",2.1040107178306e-07
"breaky",2,"breaky",2.1040107178306e-07
"brearley",2,"brearley",2.1040107178306e-07
"breasseale",2,"breasseale",2.1040107178306e-07
"breastbone",2,"breastbone",2.1040107178306e-07
"breathable",2,"breathable",2.1040107178306e-07
"breathings",2,"breathings",2.1040107178306e-07
"breathy",2,"breathy",2.1040107178306e-07
"brechbill",2,"brechbill",2.1040107178306e-07
"brecht",2,"brecht",2.1040107178306e-07
"breeam",2,"breeam",2.1040107178306e-07
"breece",2,"breece",2.1040107178306e-07
"breezing",2,"breezing",2.1040107178306e-07
"breiana",2,"breiana",2.1040107178306e-07
"breillat",2,"breillat",2.1040107178306e-07
"brek",2,"brek",2.1040107178306e-07
"brekkie",2,"brekkie",2.1040107178306e-07
"bremerhaven",2,"bremerhaven",2.1040107178306e-07
"bren",2,"bren",2.1040107178306e-07
"brenke",2,"brenke",2.1040107178306e-07
"brenly",2,"brenly",2.1040107178306e-07
"brenne",2,"brenne",2.1040107178306e-07
"breskin",2,"breskin",2.1040107178306e-07
"breslow",2,"breslow",2.1040107178306e-07
"brettanomyces",2,"brettanomyces",2.1040107178306e-07
"brewcity",2,"brewcity",2.1040107178306e-07
"brewerys",2,"brewerys",2.1040107178306e-07
"brewi",2,"brewi",2.1040107178306e-07
"brewskies",2,"brewskies",2.1040107178306e-07
"brey",2,"brey",2.1040107178306e-07
"breyers",2,"breyers",2.1040107178306e-07
"brgr",2,"brgr",2.1040107178306e-07
"brickhouse",2,"brickhouse",2.1040107178306e-07
"brickman",2,"brickman",2.1040107178306e-07
"bridegrooms",2,"bridegrooms",2.1040107178306e-07
"bridemaids",2,"bridemaids",2.1040107178306e-07
"brideshead",2,"brideshead",2.1040107178306e-07
"bridged",2,"bridged",2.1040107178306e-07
"bridgehampton",2,"bridgehampton",2.1040107178306e-07
"bridgette",2,"bridgette",2.1040107178306e-07
"briefer",2,"briefer",2.1040107178306e-07
"brienne",2,"brienne",2.1040107178306e-07
"brigantine",2,"brigantine",2.1040107178306e-07
"briggadoon",2,"briggadoon",2.1040107178306e-07
"brightsource",2,"brightsource",2.1040107178306e-07
"brimful",2,"brimful",2.1040107178306e-07
"brin",2,"brin",2.1040107178306e-07
"brinda",2,"brinda",2.1040107178306e-07
"brindis",2,"brindis",2.1040107178306e-07
"brindza",2,"brindza",2.1040107178306e-07
"brines",2,"brines",2.1040107178306e-07
"brinjal",2,"brinjal",2.1040107178306e-07
"brinks",2,"brinks",2.1040107178306e-07
"brins",2,"brins",2.1040107178306e-07
"bris",2,"bris",2.1040107178306e-07
"briske",2,"briske",2.1040107178306e-07
"britta",2,"britta",2.1040107178306e-07
"brittain",2,"brittain",2.1040107178306e-07
"brittens",2,"brittens",2.1040107178306e-07
"brizo",2,"brizo",2.1040107178306e-07
"brm",2,"brm",2.1040107178306e-07
"brnice",2,"brnice",2.1040107178306e-07
"broadneck",2,"broadneck",2.1040107178306e-07
"broadness",2,"broadness",2.1040107178306e-07
"broadripple",2,"broadripple",2.1040107178306e-07
"broccolini",2,"broccolini",2.1040107178306e-07
"brocker",2,"brocker",2.1040107178306e-07
"brockmeyer",2,"brockmeyer",2.1040107178306e-07
"brockton",2,"brockton",2.1040107178306e-07
"brockway",2,"brockway",2.1040107178306e-07
"broder",2,"broder",2.1040107178306e-07
"brodhead",2,"brodhead",2.1040107178306e-07
"brodies",2,"brodies",2.1040107178306e-07
"broederbond",2,"broederbond",2.1040107178306e-07
"broeke",2,"broeke",2.1040107178306e-07
"brogues",2,"brogues",2.1040107178306e-07
"brohm",2,"brohm",2.1040107178306e-07
"brokencyde",2,"brokencyde",2.1040107178306e-07
"brokering",2,"brokering",2.1040107178306e-07
"brolet",2,"brolet",2.1040107178306e-07
"brolick",2,"brolick",2.1040107178306e-07
"bromelain",2,"bromelain",2.1040107178306e-07
"bromeliads",2,"bromeliads",2.1040107178306e-07
"bromery",2,"bromery",2.1040107178306e-07
"bromides",2,"bromides",2.1040107178306e-07
"bromsgrove",2,"bromsgrove",2.1040107178306e-07
"bronc",2,"bronc",2.1040107178306e-07
"bronchiectasis",2,"bronchiectasis",2.1040107178306e-07
"broncho",2,"broncho",2.1040107178306e-07
"bront",2,"bront",2.1040107178306e-07
"bronwyn",2,"bronwyn",2.1040107178306e-07
"bronxville",2,"bronxville",2.1040107178306e-07
"bronzes",2,"bronzes",2.1040107178306e-07
"brooded",2,"brooded",2.1040107178306e-07
"broody",2,"broody",2.1040107178306e-07
"brookes",2,"brookes",2.1040107178306e-07
"brooklake",2,"brooklake",2.1040107178306e-07
"brooklawn",2,"brooklawn",2.1040107178306e-07
"brooklynn",2,"brooklynn",2.1040107178306e-07
"brookman",2,"brookman",2.1040107178306e-07
"brookner",2,"brookner",2.1040107178306e-07
"brosius",2,"brosius",2.1040107178306e-07
"brothersdo",2,"brothersdo",2.1040107178306e-07
"broussard",2,"broussard",2.1040107178306e-07
"brouwer",2,"brouwer",2.1040107178306e-07
"browhat",2,"browhat",2.1040107178306e-07
"browing",2,"browing",2.1040107178306e-07
"brownfield",2,"brownfield",2.1040107178306e-07
"brownlee",2,"brownlee",2.1040107178306e-07
"brownstoner",2,"brownstoner",2.1040107178306e-07
"brownstones",2,"brownstones",2.1040107178306e-07
"brs",2,"brs",2.1040107178306e-07
"bruch",2,"bruch",2.1040107178306e-07
"bruda",2,"bruda",2.1040107178306e-07
"brudnicki",2,"brudnicki",2.1040107178306e-07
"brue",2,"brue",2.1040107178306e-07
"bruegel",2,"bruegel",2.1040107178306e-07
"bruell",2,"bruell",2.1040107178306e-07
"bruer",2,"bruer",2.1040107178306e-07
"brugge",2,"brugge",2.1040107178306e-07
"brugler",2,"brugler",2.1040107178306e-07
"bruhz",2,"bruhz",2.1040107178306e-07
"bruiser",2,"bruiser",2.1040107178306e-07
"bruisers",2,"bruisers",2.1040107178306e-07
"brumback",2,"brumback",2.1040107178306e-07
"brumley",2,"brumley",2.1040107178306e-07
"brummer",2,"brummer",2.1040107178306e-07
"brun",2,"brun",2.1040107178306e-07
"brunching",2,"brunching",2.1040107178306e-07
"brundage",2,"brundage",2.1040107178306e-07
"brundtland",2,"brundtland",2.1040107178306e-07
"brunei",2,"brunei",2.1040107178306e-07
"bruni",2,"bruni",2.1040107178306e-07
"bruning",2,"bruning",2.1040107178306e-07
"brunson",2,"brunson",2.1040107178306e-07
"brunton",2,"brunton",2.1040107178306e-07
"brushfire",2,"brushfire",2.1040107178306e-07
"brushless",2,"brushless",2.1040107178306e-07
"brushy",2,"brushy",2.1040107178306e-07
"brutalist",2,"brutalist",2.1040107178306e-07
"brutalized",2,"brutalized",2.1040107178306e-07
"bruthaz",2,"bruthaz",2.1040107178306e-07
"bruv",2,"bruv",2.1040107178306e-07
"bruxvoo",2,"bruxvoo",2.1040107178306e-07
"bruyette",2,"bruyette",2.1040107178306e-07
"bruzzesi",2,"bruzzesi",2.1040107178306e-07
"bryants",2,"bryants",2.1040107178306e-07
"brynner",2,"brynner",2.1040107178306e-07
"bryon",2,"bryon",2.1040107178306e-07
"bsf",2,"bsf",2.1040107178306e-07
"bso",2,"bso",2.1040107178306e-07
"btc",2,"btc",2.1040107178306e-07
"bti",2,"bti",2.1040107178306e-07
"btja",2,"btja",2.1040107178306e-07
"btl",2,"btl",2.1040107178306e-07
"bttr",2,"bttr",2.1040107178306e-07
"bubbler",2,"bubbler",2.1040107178306e-07
"buber",2,"buber",2.1040107178306e-07
"bubier",2,"bubier",2.1040107178306e-07
"bubka",2,"bubka",2.1040107178306e-07
"bubl",2,"bubl",2.1040107178306e-07
"buble",2,"buble",2.1040107178306e-07
"bubs",2,"bubs",2.1040107178306e-07
"buca",2,"buca",2.1040107178306e-07
"buchli",2,"buchli",2.1040107178306e-07
"buchwald",2,"buchwald",2.1040107178306e-07
"buckaroo",2,"buckaroo",2.1040107178306e-07
"buckbean",2,"buckbean",2.1040107178306e-07
"buckenham",2,"buckenham",2.1040107178306e-07
"bucketloads",2,"bucketloads",2.1040107178306e-07
"buckhannon",2,"buckhannon",2.1040107178306e-07
"buckhorn",2,"buckhorn",2.1040107178306e-07
"buckskin",2,"buckskin",2.1040107178306e-07
"bucksno",2,"bucksno",2.1040107178306e-07
"buckspo",2,"buckspo",2.1040107178306e-07
"buckteeth",2,"buckteeth",2.1040107178306e-07
"buckvar",2,"buckvar",2.1040107178306e-07
"bucolic",2,"bucolic",2.1040107178306e-07
"budaiya",2,"budaiya",2.1040107178306e-07
"budd",2,"budd",2.1040107178306e-07
"budhan",2,"budhan",2.1040107178306e-07
"buenas",2,"buenas",2.1040107178306e-07
"buenrostro",2,"buenrostro",2.1040107178306e-07
"buffed",2,"buffed",2.1040107178306e-07
"buffing",2,"buffing",2.1040107178306e-07
"buffoons",2,"buffoons",2.1040107178306e-07
"bugbears",2,"bugbears",2.1040107178306e-07
"buggers",2,"buggers",2.1040107178306e-07
"buggies",2,"buggies",2.1040107178306e-07
"buggs",2,"buggs",2.1040107178306e-07
"buhawe",2,"buhawe",2.1040107178306e-07
"buhbye",2,"buhbye",2.1040107178306e-07
"buicks",2,"buicks",2.1040107178306e-07
"buildeth",2,"buildeth",2.1040107178306e-07
"buildingdid",2,"buildingdid",2.1040107178306e-07
"buildingmoxie",2,"buildingmoxie",2.1040107178306e-07
"bulaga",2,"bulaga",2.1040107178306e-07
"bulbous",2,"bulbous",2.1040107178306e-07
"bulelani",2,"bulelani",2.1040107178306e-07
"buless",2,"buless",2.1040107178306e-07
"bulgari",2,"bulgari",2.1040107178306e-07
"bulges",2,"bulges",2.1040107178306e-07
"bulgogi",2,"bulgogi",2.1040107178306e-07
"bulgur",2,"bulgur",2.1040107178306e-07
"bulked",2,"bulked",2.1040107178306e-07
"bulkier",2,"bulkier",2.1040107178306e-07
"bulle",2,"bulle",2.1040107178306e-07
"bulleit",2,"bulleit",2.1040107178306e-07
"bullen",2,"bullen",2.1040107178306e-07
"bulleted",2,"bulleted",2.1040107178306e-07
"bullfighter",2,"bullfighter",2.1040107178306e-07
"bullfrogs",2,"bullfrogs",2.1040107178306e-07
"bullhorns",2,"bullhorns",2.1040107178306e-07
"bulling",2,"bulling",2.1040107178306e-07
"bullis",2,"bullis",2.1040107178306e-07
"bullpens",2,"bullpens",2.1040107178306e-07
"bullring",2,"bullring",2.1040107178306e-07
"bullshyt",2,"bullshyt",2.1040107178306e-07
"bullwinkle",2,"bullwinkle",2.1040107178306e-07
"bullys",2,"bullys",2.1040107178306e-07
"bulshit",2,"bulshit",2.1040107178306e-07
"bulwark",2,"bulwark",2.1040107178306e-07
"bumb",2,"bumb",2.1040107178306e-07
"bumble",2,"bumble",2.1040107178306e-07
"bumiputera",2,"bumiputera",2.1040107178306e-07
"bummy",2,"bummy",2.1040107178306e-07
"bunbury",2,"bunbury",2.1040107178306e-07
"bunched",2,"bunched",2.1040107178306e-07
"bunching",2,"bunching",2.1040107178306e-07
"bundesliga",2,"bundesliga",2.1040107178306e-07
"bundlers",2,"bundlers",2.1040107178306e-07
"bundts",2,"bundts",2.1040107178306e-07
"bungled",2,"bungled",2.1040107178306e-07
"bungling",2,"bungling",2.1040107178306e-07
"bunkhouse",2,"bunkhouse",2.1040107178306e-07
"bunkley",2,"bunkley",2.1040107178306e-07
"bunnahabhain",2,"bunnahabhain",2.1040107178306e-07
"bunnymen",2,"bunnymen",2.1040107178306e-07
"bunz",2,"bunz",2.1040107178306e-07
"buonamici",2,"buonamici",2.1040107178306e-07
"burana",2,"burana",2.1040107178306e-07
"burda",2,"burda",2.1040107178306e-07
"burdon",2,"burdon",2.1040107178306e-07
"bureausahow",2,"bureausahow",2.1040107178306e-07
"burgatory",2,"burgatory",2.1040107178306e-07
"burges",2,"burges",2.1040107178306e-07
"burgi",2,"burgi",2.1040107178306e-07
"burgled",2,"burgled",2.1040107178306e-07
"burglers",2,"burglers",2.1040107178306e-07
"burhanuddin",2,"burhanuddin",2.1040107178306e-07
"buries",2,"buries",2.1040107178306e-07
"burkett",2,"burkett",2.1040107178306e-07
"burnaby",2,"burnaby",2.1040107178306e-07
"burnish",2,"burnish",2.1040107178306e-07
"burnley",2,"burnley",2.1040107178306e-07
"burped",2,"burped",2.1040107178306e-07
"burpee",2,"burpee",2.1040107178306e-07
"burriss",2,"burriss",2.1040107178306e-07
"burrowes",2,"burrowes",2.1040107178306e-07
"burrowing",2,"burrowing",2.1040107178306e-07
"burstyn",2,"burstyn",2.1040107178306e-07
"busaaid",2,"busaaid",2.1040107178306e-07
"busan",2,"busan",2.1040107178306e-07
"buscones",2,"buscones",2.1040107178306e-07
"bushard",2,"bushard",2.1040107178306e-07
"bushels",2,"bushels",2.1040107178306e-07
"bushland",2,"bushland",2.1040107178306e-07
"bushveld",2,"bushveld",2.1040107178306e-07
"busied",2,"busied",2.1040107178306e-07
"businessthat",2,"businessthat",2.1040107178306e-07
"buskirk",2,"buskirk",2.1040107178306e-07
"busstop",2,"busstop",2.1040107178306e-07
"busti",2,"busti",2.1040107178306e-07
"bustier",2,"bustier",2.1040107178306e-07
"bustos",2,"bustos",2.1040107178306e-07
"busway",2,"busway",2.1040107178306e-07
"bute",2,"bute",2.1040107178306e-07
"buted",2,"buted",2.1040107178306e-07
"butterball",2,"butterball",2.1040107178306e-07
"butterick",2,"butterick",2.1040107178306e-07
"butterly",2,"butterly",2.1040107178306e-07
"buttfucking",2,"buttfucking",2.1040107178306e-07
"butties",2,"butties",2.1040107178306e-07
"buttload",2,"buttload",2.1040107178306e-07
"butto",2,"butto",2.1040107178306e-07
"buttresses",2,"buttresses",2.1040107178306e-07
"butwas",2,"butwas",2.1040107178306e-07
"butyl",2,"butyl",2.1040107178306e-07
"butzel",2,"butzel",2.1040107178306e-07
"buuren",2,"buuren",2.1040107178306e-07
"buxom",2,"buxom",2.1040107178306e-07
"buybacks",2,"buybacks",2.1040107178306e-07
"buz",2,"buz",2.1040107178306e-07
"buzy",2,"buzy",2.1040107178306e-07
"buzzsaw",2,"buzzsaw",2.1040107178306e-07
"bwah",2,"bwah",2.1040107178306e-07
"bwahahahaha",2,"bwahahahaha",2.1040107178306e-07
"bwbr",2,"bwbr",2.1040107178306e-07
"bx",2,"bx",2.1040107178306e-07
"byars",2,"byars",2.1040107178306e-07
"byassee",2,"byassee",2.1040107178306e-07
"bylines",2,"bylines",2.1040107178306e-07
"byod",2,"byod",2.1040107178306e-07
"byram",2,"byram",2.1040107178306e-07
"byronic",2,"byronic",2.1040107178306e-07
"bysshe",2,"bysshe",2.1040107178306e-07
"bytheway",2,"bytheway",2.1040107178306e-07
"bytnar",2,"bytnar",2.1040107178306e-07
"bytowne",2,"bytowne",2.1040107178306e-07
"byway",2,"byway",2.1040107178306e-07
"cabanne",2,"cabanne",2.1040107178306e-07
"cabby",2,"cabby",2.1040107178306e-07
"cabdriver",2,"cabdriver",2.1040107178306e-07
"caber",2,"caber",2.1040107178306e-07
"caboodle",2,"caboodle",2.1040107178306e-07
"cabret",2,"cabret",2.1040107178306e-07
"cack",2,"cack",2.1040107178306e-07
"cackle",2,"cackle",2.1040107178306e-07
"cacophonous",2,"cacophonous",2.1040107178306e-07
"cacs",2,"cacs",2.1040107178306e-07
"cactuses",2,"cactuses",2.1040107178306e-07
"cadavers",2,"cadavers",2.1040107178306e-07
"cadel",2,"cadel",2.1040107178306e-07
"cadenzas",2,"cadenzas",2.1040107178306e-07
"cadonau",2,"cadonau",2.1040107178306e-07
"cadwell",2,"cadwell",2.1040107178306e-07
"caers",2,"caers",2.1040107178306e-07
"caesarean",2,"caesarean",2.1040107178306e-07
"caesian",2,"caesian",2.1040107178306e-07
"cafiero",2,"cafiero",2.1040107178306e-07
"cafod",2,"cafod",2.1040107178306e-07
"caftans",2,"caftans",2.1040107178306e-07
"cagley",2,"cagley",2.1040107178306e-07
